cpuMark,cpuValue,threadMark,threadValue,TDP,powerPerf,category
1482,35.35491103202847,538,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1481,35.35491103202847,1522,15.189008642602948,65.0,22.78,Desktop
1480,3.8,879,2.26,45.0,32.89,Laptop
1479,35.35491103202847,965,15.189008642602948,11.5,128.57,Desktop
1479,35.35491103202847,583,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1478,39.95,1359,36.73,55.0,26.88,Desktop
1475,35.35491103202847,746,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
1472,35.35491103202847,1542,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
1471,35.35491103202847,607,15.189008642602948,15.0,98.07,Laptop
1469,35.35491103202847,776,15.189008642602948,80.0,18.36,Server
1469,35.35491103202847,1013,15.189008642602948,25.0,58.76,Laptop
1466,22.74,1081,16.77,95.0,15.43,Desktop
1466,35.35491103202847,1272,15.189008642602948,15.0,97.72,Laptop
1466,20.86,1407,20.02,55.0,26.65,Desktop
1465,35.35491103202847,715,15.189008642602948,6.5,225.39,Desktop
1464,10.76,849,6.24,75.0,19.52,Server
1460,12.97,847,7.52,35.0,41.73,Laptop
1457,18.9,826,10.71,45.0,32.38,Laptop
1457,35.35491103202847,415,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1455,13.86,841,8.01,65.0,22.39,Desktop
1454,35.35491103202847,548,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1453,73.35,1429,72.14,65.0,22.35,Desktop
1453,35.35491103202847,1300,15.189008642602948,15.0,96.87,Laptop
1451,37.43,768,19.83,80.0,18.13,Server
1451,10.36,1411,10.08,80.0,18.14,Server
1449,12.58,1176,10.21,73.0,19.85,Desktop
1448,35.35491103202847,822,15.189008642602948,45.0,32.18,Laptop
1448,16.32,1312,14.78,65.0,22.28,Server
1447,35.35491103202847,796,15.189008642602948,11.5,125.86,Desktop
1446,35.35491103202847,838,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1445,35.35491103202847,848,15.189008642602948,17.0,85.0,Laptop
1444,8.97,777,4.83,6.0,240.71,Laptop
1441,19.21,1028,13.71,45.0,32.02,Desktop
1438,16.35,1129,12.83,95.0,15.14,Laptop
1438,35.35491103202847,523,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1438,35.35491103202847,561,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1437,62.66,1389,60.57,65.0,22.11,Desktop
1431,49.36,1419,48.96,65.0,22.01,Desktop
1430,35.35491103202847,969,15.189008642602948,65.0,21.99,Desktop
1430,35.35491103202847,481,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1429,145.96,1282,130.96,65.0,21.98,Server
1428,49.36,1380,47.69,65.0,21.98,Desktop
1426,59.48,1450,60.49,80.0,17.83,Laptop
1426,35.35491103202847,404,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1424,16.0,982,11.03,95.0,14.99,Laptop
1423,35.35491103202847,890,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1422,35.35491103202847,554,15.189008642602948,14.0,101.57,Server
1422,35.35491103202847,1074,15.189008642602948,25.0,56.89,Laptop
1415,35.35491103202847,430,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1414,5.71,721,2.91,65.0,21.75,Desktop
1414,13.21,1094,10.22,15.0,94.25,Laptop
1412,36.1,740,18.92,35.0,40.35,Laptop
1410,10.37,358,2.63,15.0,94.0,"Laptop, Mobile/Embedded"
1410,35.35491103202847,504,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1409,35.35491103202847,972,15.189008642602948,17.0,82.9,Laptop
1408,35.35491103202847,1302,15.189008642602948,65.0,21.66,Laptop
1407,35.35491103202847,777,15.189008642602948,13.0,108.2,Server
1406,35.35491103202847,1224,15.189008642602948,35.0,40.18,Laptop
1405,8.32,1413,8.37,80.0,17.57,Desktop
1404,35.35491103202847,551,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1401,18.68,1137,15.16,73.0,19.19,Desktop
1399,13.08,1022,9.55,6.0,233.23,Laptop
1398,25.42,831,15.11,35.0,39.94,Laptop
1392,28.98,1384,28.82,80.0,17.4,Laptop
1390,92.96,957,64.03,95.0,14.63,Desktop
1390,35.35491103202847,1246,15.189008642602948,10.0,138.96,Laptop
1389,14.05,550,5.56,25.0,55.57,Desktop
1389,35.35491103202847,538,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1388,35.35491103202847,458,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1386,35.35491103202847,520,15.189008642602948,15.0,92.4,Laptop
1385,12.31,662,5.88,50.0,27.7,Server
1385,35.35491103202847,787,15.189008642602948,10.0,138.5,Laptop
1382,18.44,958,12.79,65.0,21.25,Desktop
1380,35.35491103202847,1027,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1373,13.47,1339,13.13,65.0,21.13,Desktop
1367,10.2,1268,9.46,35.0,39.06,Laptop
1364,35.35491103202847,686,15.189008642602948,6.0,227.37,Laptop
1362,35.35491103202847,711,15.189008642602948,17.0,80.11,Laptop
1362,9.09,1413,9.42,65.0,20.96,Desktop
1360,35.35491103202847,1408,15.189008642602948,80.0,16.99,Desktop
1355,17.62,1462,19.02,65.0,20.84,Laptop
1355,35.35491103202847,461,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1353,10.1,1157,8.63,35.0,38.66,Laptop
1353,14.5,1303,13.96,65.0,20.82,Desktop
1353,35.35491103202847,936,15.189008642602948,35.0,38.65,Laptop
1350,35.35491103202847,744,15.189008642602948,11.5,117.42,Desktop
1349,50.06,1348,50.02,65.0,20.76,Desktop
1349,35.35491103202847,701,15.189008642602948,4.0,337.22,Laptop
1346,35.35491103202847,540,15.189008642602948,15.0,89.72,Laptop
1345,35.35491103202847,700,15.189008642602948,5.0,268.95,Laptop
1345,35.35491103202847,746,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1343,35.35491103202847,974,15.189008642602948,95.0,14.14,Desktop
1341,12.53,1057,9.87,15.0,89.41,Laptop
1340,35.35491103202847,1108,15.189008642602948,15.0,89.32,Laptop
1340,35.35491103202847,495,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1338,35.35491103202847,1279,15.189008642602948,45.0,29.74,Server
1337,28.08,1252,26.3,35.0,38.19,Desktop
1337,42.57,1299,41.36,40.0,33.42,Server
1336,35.35491103202847,1178,15.189008642602948,15.0,89.08,Laptop
1336,36.12,1059,28.63,35.0,38.17,Laptop
1334,89.04,1211,80.82,35.0,38.11,Desktop
1331,11.79,973,8.62,45.0,29.58,Desktop
1330,35.35491103202847,1364,15.189008642602948,65.0,20.47,Server
1328,35.35491103202847,538,15.189008642602948,13.5,98.37,Laptop
1328,47.51,1373,49.12,65.0,20.43,Desktop
1327,39.63,1258,37.55,65.0,20.42,Laptop
1326,6.31,1039,4.94,82.0,16.17,Desktop
1324,35.35491103202847,1383,15.189008642602948,61.0,21.7,Server
1323,35.35491103202847,557,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
1320,51.8,908,35.62,45.0,29.34,Desktop
1320,35.35491103202847,629,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1319,35.35491103202847,679,15.189008642602948,35.0,37.68,Laptop
1318,17.9,646,8.78,4.0,329.52,Laptop
1318,35.35491103202847,413,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1317,35.35491103202847,1237,15.189008642602948,105.0,12.54,Server
1315,13.85,1301,13.7,65.0,20.24,Laptop
1313,35.35491103202847,621,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1312,16.27,1167,14.48,35.0,37.48,Laptop
1311,35.35491103202847,454,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
1311,35.35491103202847,449,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
1309,35.35491103202847,851,15.189008642602948,11.5,113.85,Desktop
1309,6.06,1183,5.48,37.0,35.38,Laptop
1308,35.4,1315,35.58,80.0,16.35,Desktop
1308,21.81,781,13.03,35.0,37.36,Laptop
1307,35.35491103202847,788,15.189008642602948,19.0,68.78,Laptop
1307,35.35491103202847,719,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1306,26.65,640,13.05,80.0,16.33,Server
1306,35.35491103202847,474,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1303,35.35491103202847,468,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1302,35.35491103202847,873,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1302,35.35491103202847,488,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1297,35.35491103202847,711,15.189008642602948,95.0,13.65,Desktop
1293,35.35491103202847,1264,15.189008642602948,73.0,17.71,Desktop
1291,35.35491103202847,328,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1289,35.35491103202847,510,15.189008642602948,15.0,85.94,Laptop
1288,2.9,636,1.43,6.0,214.74,Laptop
1287,35.35491103202847,1140,15.189008642602948,15.0,85.83,Laptop
1281,35.35491103202847,972,15.189008642602948,95.0,13.48,Desktop
1279,36.58,734,20.99,65.0,19.67,Desktop
1279,35.35491103202847,1366,15.189008642602948,65.0,19.67,Laptop
1279,19.69,1137,17.5,35.0,36.54,Laptop
1279,24.59,1271,24.43,65.0,19.68,Desktop
1279,35.35491103202847,1158,15.189008642602948,15.0,85.3,Desktop
1279,35.35491103202847,498,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1278,35.39,1300,36.02,65.0,19.66,Desktop
1278,35.35491103202847,536,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1277,85.21,1225,81.69,65.0,19.65,Desktop
1275,35.35491103202847,1176,15.189008642602948,35.0,36.42,Laptop
1272,35.35491103202847,927,15.189008642602948,18.0,70.64,Laptop
1271,35.35491103202847,1119,15.189008642602948,15.0,84.73,"Laptop, Mobile/Embedded"
1270,42.34,1290,43.0,65.0,19.54,Desktop
1268,31.71,1275,31.87,65.0,19.51,Desktop
1266,35.35491103202847,1047,15.189008642602948,15.0,84.4,Laptop
1265,35.35491103202847,705,15.189008642602948,10.0,126.47,Laptop
1263,35.04,1004,27.86,35.0,36.07,Laptop
1262,35.35491103202847,788,15.189008642602948,35.0,36.06,Laptop
1262,35.35491103202847,1339,15.189008642602948,45.0,28.04,Laptop
1260,35.35491103202847,934,15.189008642602948,35.0,36.0,Laptop
1260,35.35491103202847,1268,15.189008642602948,35.0,36.01,Laptop
1260,35.35491103202847,1101,15.189008642602948,15.0,84.01,Laptop
1259,35.35491103202847,1038,15.189008642602948,35.0,35.99,Laptop
1253,50.13,882,35.28,35.0,35.81,Laptop
1252,35.35491103202847,1171,15.189008642602948,15.0,83.49,Laptop
1248,35.35491103202847,939,15.189008642602948,17.0,73.44,Laptop
1246,35.35491103202847,731,15.189008642602948,10.0,124.63,Desktop
1242,6.21,1331,6.66,65.0,19.11,Server
1240,20.67,1307,21.78,62.37555732484076,121.6232388535032,Laptop
1238,95.2,1406,108.17,80.0,15.47,Server
1238,9.53,1324,10.19,65.0,19.05,Desktop
1238,19.78,628,10.04,4.0,309.45,Laptop
1237,35.35491103202847,944,15.189008642602948,15.0,82.44,Laptop
1237,35.35491103202847,1150,15.189008642602948,37.0,33.43,Laptop
1235,30.9,984,24.62,35.0,35.27,Laptop
1234,61.75,1353,67.67,65.0,18.99,Desktop
1234,35.35491103202847,1138,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1233,79.56,1344,86.7,65.0,18.97,Desktop
1232,3.09,1210,3.03,35.0,35.21,Laptop
1231,35.35491103202847,696,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1230,35.35491103202847,1061,15.189008642602948,15.0,81.99,Laptop
1229,35.35491103202847,698,15.189008642602948,11.5,106.86,Laptop
1229,35.35491103202847,501,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1228,35.35491103202847,417,15.189008642602948,62.37555732484076,121.6232388535032,Desktop
1227,35.35491103202847,596,15.189008642602948,6.0,204.44,Desktop
1226,42.3,717,24.72,35.0,35.04,Laptop
1225,13.47,1238,13.61,65.0,18.85,Desktop
1224,49.06,1291,51.73,65.0,18.83,Laptop
1222,8.02,962,6.31,65.0,18.81,Desktop
1221,8.13,986,6.57,35.0,34.88,Laptop
1220,47.02,1254,48.34,65.0,18.77,Desktop
1219,35.35491103202847,520,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1216,4.85,714,2.85,7.5,162.12,Laptop
1215,35.35491103202847,439,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1214,71.48,829,48.8,95.0,12.78,Desktop
1214,35.35491103202847,831,15.189008642602948,35.0,34.69,Laptop
1212,35.35491103202847,1041,15.189008642602948,15.0,80.82,Laptop
1211,9.32,997,7.67,35.0,34.6,Laptop
1210,22.84,898,16.95,95.0,12.74,Desktop
1208,37.8,1035,32.39,35.0,34.51,Laptop
1207,100.66,1203,100.3,65.0,18.57,Desktop
1205,63.42,854,44.94,95.0,12.68,Desktop
1204,35.35491103202847,402,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1200,24.49,1192,24.32,65.0,18.46,Desktop
1200,35.35491103202847,703,15.189008642602948,4.0,300.05,"Laptop, Mobile/Embedded"
1199,300.6,722,180.84,45.0,26.65,Laptop
1198,63.08,618,32.53,95.0,12.62,Server
1197,35.35491103202847,573,15.189008642602948,6.0,199.58,Laptop
1197,35.35491103202847,705,15.189008642602948,7.5,159.65,Laptop
1197,35.35491103202847,551,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1193,29.85,943,23.59,35.0,34.07,Laptop
1192,35.35491103202847,522,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
1190,59.59,1195,59.82,65.0,18.31,Desktop
1189,35.35491103202847,556,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1188,35.35491103202847,901,15.189008642602948,95.0,12.5,Desktop
1188,5.97,907,4.56,17.0,69.9,Laptop
1187,35.35491103202847,1206,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
1183,35.35491103202847,776,15.189008642602948,25.0,47.33,Laptop
1182,35.35491103202847,1022,15.189008642602948,15.0,78.81,Laptop
1179,11.02,889,8.31,6.0,196.53,Laptop
1178,30.25,1096,28.15,35.0,33.66,Laptop
1177,30.18,1347,34.52,65.0,18.11,Desktop
1175,13.9,1252,14.81,65.0,18.08,Desktop
1174,35.35491103202847,972,15.189008642602948,35.0,33.55,Desktop
1172,35.35491103202847,1429,15.189008642602948,150.0,7.82,Server
1172,35.35491103202847,1126,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
1172,35.35491103202847,334,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1172,35.35491103202847,387,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
1169,27.89,1240,29.58,80.0,14.61,Desktop
1169,8.35,1242,8.87,65.0,17.98,Desktop
1166,46.74,1358,54.45,65.0,17.94,Desktop
1166,35.35491103202847,654,15.189008642602948,4.0,291.52,Laptop
1165,8.33,1314,9.39,65.0,17.93,Desktop
1165,23.32,1018,20.37,35.0,33.28,Laptop
1165,35.35491103202847,1142,15.189008642602948,45.0,25.88,Laptop
1164,35.35491103202847,1100,15.189008642602948,35.0,33.25,Desktop
1163,35.35491103202847,1253,15.189008642602948,65.0,17.89,Laptop
1163,92.67,1249,99.53,65.0,17.89,Desktop
1163,2.74,1220,2.88,35.0,33.22,Laptop
1161,9.67,1275,10.63,65.0,17.85,Desktop
1161,35.35491103202847,419,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1160,35.01,1213,36.63,35.0,33.13,Laptop
1160,17.85,598,9.2,25.0,46.4,Laptop
1159,35.35491103202847,1018,15.189008642602948,6.0,193.12,Laptop
1158,35.35491103202847,709,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1155,15.05,1201,15.65,45.0,25.67,Desktop
1155,35.35491103202847,449,15.189008642602948,15.0,77.02,Laptop
1154,3.31,567,1.62,6.0,192.42,Laptop
1153,24.22,448,9.42,25.0,46.1,Desktop
1153,35.35491103202847,428,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
1152,8.22,1314,9.37,65.0,17.72,Desktop
1151,30.34,1244,32.79,80.0,14.39,Desktop
1150,35.35491103202847,906,15.189008642602948,17.0,67.65,Laptop
1149,35.35491103202847,416,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1148,35.35491103202847,1079,15.189008642602948,15.0,76.51,Laptop
1146,35.35491103202847,630,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
1144,35.35491103202847,1060,15.189008642602948,15.0,76.27,Laptop
1142,35.35491103202847,982,15.189008642602948,95.0,12.02,Desktop
1142,76.86,1104,74.29,130.0,8.79,Server
1140,22.26,1196,23.36,65.0,17.53,Desktop
1139,13.42,1102,12.98,35.0,32.54,Desktop
1139,1.34,1175,1.38,44.0,25.89,Laptop
1139,35.35491103202847,858,15.189008642602948,35.0,32.53,Laptop
1138,35.35491103202847,1077,15.189008642602948,44.0,25.87,Laptop
1138,35.35491103202847,927,15.189008642602948,35.0,32.52,Laptop
1137,35.35491103202847,650,15.189008642602948,10.0,113.68,Desktop
1137,35.35491103202847,798,15.189008642602948,35.0,32.47,Laptop
1135,2.77,1103,2.69,44.0,25.79,Laptop
1135,35.35491103202847,996,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
1134,35.35491103202847,781,15.189008642602948,65.0,17.45,Desktop
1134,35.35491103202847,664,15.189008642602948,7.5,151.2,Laptop
1129,35.35491103202847,890,15.189008642602948,15.0,75.27,Laptop
1126,35.35491103202847,1164,15.189008642602948,80.0,14.07,Desktop
1126,4.09,809,2.94,6.0,187.73,Laptop
1126,37.57,977,32.6,35.0,32.16,Laptop
1124,35.35491103202847,447,15.189008642602948,15.0,74.94,Laptop
1123,35.35491103202847,473,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1122,35.35491103202847,1094,15.189008642602948,17.0,65.97,Laptop
1121,35.35491103202847,466,15.189008642602948,15.0,74.76,Laptop
1119,35.35491103202847,1140,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
1118,15.97,281,4.02,50.0,22.35,Server
1117,35.35491103202847,1020,15.189008642602948,35.0,31.9,Laptop
1117,35.35491103202847,468,15.189008642602948,8.0,139.59,Laptop
1116,35.35491103202847,790,15.189008642602948,35.0,31.88,Laptop
1116,35.35491103202847,447,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1115,35.35491103202847,728,15.189008642602948,35.0,31.85,Desktop
1114,35.35491103202847,752,15.189008642602948,65.0,17.14,Desktop
1113,27.83,1249,31.24,65.0,17.12,Desktop
1110,100.59,1131,102.53,65.0,17.07,Desktop
1109,35.35491103202847,1151,15.189008642602948,28.0,39.61,Laptop
1107,25.18,1083,24.63,80.0,13.84,Desktop
1106,1.07,553,0.53,95.0,11.64,Server
1105,38.79,1105,38.8,45.0,24.56,Desktop
1102,35.35491103202847,1026,15.189008642602948,35.0,31.49,Desktop
1101,35.35491103202847,482,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
1099,35.35491103202847,1231,15.189008642602948,80.0,13.73,Laptop
1096,22.36,1078,22.01,65.0,16.86,Desktop
1096,3.13,1096,3.13,62.37555732484076,121.6232388535032,Server
1094,8.04,1150,8.46,65.0,16.83,Desktop
1093,35.35491103202847,988,15.189008642602948,15.0,72.89,Laptop
1093,6.83,1087,6.8,44.0,24.83,Laptop
1091,12.68,871,10.12,25.0,43.63,Laptop
1091,21.4,1055,20.7,35.0,31.17,Laptop
1090,35.35491103202847,817,15.189008642602948,18.0,60.53,Laptop
1090,10.94,1198,12.03,65.0,16.76,Desktop
1089,35.35491103202847,1128,15.189008642602948,103.0,10.58,Server
1088,35.35491103202847,436,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1086,54.92,929,46.99,73.0,14.87,Desktop
1085,35.35491103202847,383,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1085,35.35491103202847,878,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
1084,23.08,729,15.52,65.0,16.68,Desktop
1083,27.8,1155,29.66,65.0,16.66,Desktop
1079,35.35491103202847,786,15.189008642602948,95.0,11.36,Desktop
1077,35.35491103202847,848,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1075,53.77,1145,57.28,45.0,23.89,Desktop
1075,35.35491103202847,726,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
1074,35.35491103202847,1017,15.189008642602948,35.0,30.67,Laptop
1073,44.53,1206,50.03,65.0,16.51,Desktop
1073,11.21,1210,12.64,65.0,16.51,Desktop
1072,63.11,1156,68.06,65.0,16.49,Desktop
1072,35.35491103202847,468,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
1070,35.35491103202847,1124,15.189008642602948,65.0,16.46,Server
1070,35.35491103202847,520,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
